"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note"
"360","Indonesia","000"," World",2008,7201500000,,0,2,0,"","Alloy pig iron; spiegeleisen ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202110000,,0,2,0,"","Ferro-manganese, cont. by weight more than 2% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202190000,,0,2,0,"","Ferro-manganese, cont. by weight <= than 2% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202210000,,0,2,0,"","Ferro-silicon, cont. by weight more than 55% of silicon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202290000,,0,2,0,"","Ferro-silicon, cont. by weight <= than 55% of silicon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202300000,,0,2,0,"","Ferro-silico-manganese ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202410000,,0,2,0,"","Ferro-chromium, cont. by weight more than 4% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202490000,,0,2,0,"","Ferro-chromium, cont. by weight <= than 4% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202500000,,0,2,0,"","Ferro-silico-chromium ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202600000,,0,2,0,"","Ferro-nickel ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202700000,,0,2,0,"","Ferro-molybdenum ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202800000,,0,2,0,"","Ferro-tungsten & ferro-silico-tungsten ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202910000,,0,2,0,"","Ferro-titanium and ferro-silico-titanium ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202920000,,0,2,0,"","Ferro-vanadium ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202930000,,0,2,0,"","Ferro-niobium ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7202990000,,0,2,0,"","Other ferro-alloys ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7203100000,,0,2,0,"","Ferrous products obtained by direct reduction of iron ore","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7203900000,,0,2,0,"","Other ferrous products ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7204100000,,0,2,0,"","Waste and scrap of cast iron ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7204210000,,0,2,0,"","Waste and scrap of stainless steel ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7204290000,,0,2,0,"","Waste and scrap of oth alloy steel ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7204300000,,0,2,0,"","Waste & scrap of tinned iron or steel ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7204410000,,0,2,0,"","Turnings,shavings,chips,milling waste, sawdust,filings,trimmings & stampings","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7204490000,,0,2,0,"","Other ferrous waste and scrap : ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7204500000,,0,2,0,"","Remelting scrap ingots ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7205100000,,0,2,0,"","Granules of pig iron, spiegeleison, iron or steel","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7205210000,,0,2,0,"","Powder of alloy steel ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7205290000,,0,2,0,"","Powder of pig iron, spiegeleison, iron or steel (oth than alloy steel)","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7206101000,,0,2,0,"","Iron and non-alloy in ingots containing by weight > 0.6% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7206109000,,0,2,0,"","Iron and non-alloy in ingots containing by weight <= 0.6% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7206900000,,0,2,0,"","Iron and non-alloy in primary form other than ingots","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7207110000,,0,2,0,"","Semi-finished iron/non-alloy cont. < 0,25% carbon ,rectnglr,square","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7207121000,,0,2,0,"","Slabs of iron/non alloy, cont.< 0,25% of carbon, other than square","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7207129000,,0,2,0,"","Oth semi-finished iron/non-alloy cont.< 0,25% carbon ,rectnglr,not square","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7207190000,,0,2,0,"","Oth semi-finished iron/non-alloy cont.< 0,25% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7207201100,,0,2,0,"","Slabs of iron/non alloy,cont.by weight > 0.6% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7207201900,,0,2,0,"","Oth semi-finished iron/non-alloy cont. by weight > 0,6% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7207209100,,0,2,0,"","Slabs of iron/non alloy,cont.by weight 0,25% <= carbon <= 0.6%","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7207209900,,0,2,0,"","Oth semi-finished iron/non-alloy cont.by weight 0,25% <= carbon <= 0,6%","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208100000,,0,2,5,"","Flat-rolled iron/nas,HRC,relief width > 600 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208251000,,0,2,5,"","Flat-rolled iron/nas,HRC,pickled,width> 600 mm, thick >= 4.75 mm for re-rolling","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208259000,,0,2,5,"","Flat-rolled iron/nas,HRC,pickled,width> 600 mm.thick>= 4.75 mm,not re-rolling","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208260000,,0,2,5,"","Flat-rolled iron/nas,HRC,pickled,width> 600,thick > 3 mm or but thick< 4,75 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208270000,,0,2,5,"","Flat-rolled iron/nas,HRC,pickled,width> 600mm, of a thickness of less than 3 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208360000,,0,2,5,"","Flat-rolled iron/nas, HRC, width >600 mm, thick >10 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208370000,,0,2,5,"","flat-rolled iron/nas, HRC, width >600 mm, of a 4,75< thick< 10mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208380000,,0,2,5,"","flat-rolled iron/nas, HRC, width >600 mm, of a 3< thick< 4,75 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208390000,,0,2,5,"","Flat-rolled iron/nas, HRC, width >600 mm, thick< 3 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208400000,,0,2,5,"","Flat-rolled iron/nas, HRnC relief","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208510000,,0,2,5,"","Flat-rolled iron/nas, HRnC,width >600 mm, of a thickness > 10 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208520000,,0,2,5,"","Flat-rolled iron/nas, HRnC,width >600 mm, 4,75 < thickness < 10 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208530000,,0,2,5,"","Flat-rolled iron/nas, HRnC,width >600 mm, 3 < thickness < 4,75 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208540000,,0,2,5,"","Flat-rolled iron/nas, HRnC,width >600 mm, thickness < 3 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7208900000,,0,2,5,"","Other Flat-rolled iron/nas ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209150000,,0,2,7.5,"","Flat-rol in coils, cold-rolled width > 600 mm, thickness >3 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209160010,,0,2,10,"","Flat-crc, pickled or not, 1<thick<3mm, 600 < width < 1250 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209160090,,0,2,7.5,"","Flat-crc, pickled or not, 1<thick<3mm, width > 1250 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209170010,,0,2,10,"","Flat-crc, pickled or not, 0.5<thick<1mm, 600 < width < 1250 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209170090,,0,2,7.5,"","Flat-crc, 0.5<thickness<1mm width > 1250 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209181000,,0,2,0,"","Tin-mill blackplate (tmbp), crc of a thickness < 0.5 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209182000,,0,2,7.5,"","Flat-crc, thickness<= 0,17 mm containing by weight<= 0.6% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209189000,,0,2,10,"","Flat-crc, 0,17< thickness< 0,5 mm containing by weight<= 0.6% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209250000,,0,2,7.5,"","Flat of iron/non-alloy, not in coil cold rolled, of a thickness >= 3 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209260010,,0,2,10,"","Flat of iron/non-alloy, not coil,cold rolled,1mm<thickness<3mm,width=<1,250 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209260090,,0,2,7.5,"","Flat of iron/non-alloy, not coil,cold rolled,1 mm<thickness<3mm,width>1,250 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209270010,,0,2,10,"","Flat of iron/non-alloy,not coil,cold rolled,0.5mm=<thicknes<1mm,width<1,250mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209270090,,0,2,7.5,"","Oth flat of iron/non-alloy,not in coil,cold rolled,0.5mm =< thickness<1 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209281000,,0,2,7.5,"","Flat-CRnC, thickness<= 0,17 mm containing by weight<= 0.6% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209289000,,0,2,10,"","Flat-CRnC, 0,17< thickness< 0,5 mm containing by weight<= 0.6% of carbon","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209901000,,0,2,7.5,"","Flat of iron/non-alloy, cold-rolled, corrugated form","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7209909000,,0,2,7.5,"","Flat of iron/non-alloy, cold-rolled, other than corrugated form","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210111000,,0,2,12.5,"","Flat-rolled of iron/nas,carbon>=0.6% plated or coated with tin,thick > 0,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210119000,,0,2,12.5,"","Flat-rolled of iron/nas,carbon< 0.6% plated or coated with tin,thick > 0,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210121000,,0,2,12.5,"","Flat-rolled of iron/nas,carbon>=0.6% plated or coated with tin,thick < 0,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210129000,,0,2,12.5,"","Flat-rolled of iron/nas,carbon< 0.6% plated or coated with tin,thick < 0,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210201000,,0,2,12.5,"","Flat-rolled of iron/nas,carbon>=0.6% plated or coated with lead, thick <1,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210209000,,0,2,12.5,"","Flat-rolled of iron/nas,carbon>=0.6% plated or coated with lead, thick >1,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210301000,,0,2,12.5,"","Flat-rolled of iron/nas,carbon < 0.6% plated or coated with lead, thick <1,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210309000,,0,2,12.5,"","Flat-rolled of iron/nas,carbon < 0.6% plated or coated with lead, thick >1,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210411000,,0,2,12.5,"","Flat-rolled of iron/non-alloy, othwise plated zinc,corrugated,thickness<=1.2mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210412000,,0,2,12.5,"","Flat-rollof iron/nas,othwise plated zinc ,carbon< 0.6% ,corrugated,thick<= 1,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210419000,,0,2,12.5,"","Flat-rollof iron/nas,othwise plated zinc ,carbon< 0.6% ,corrugated,thick> 1,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210491000,,0,2,12.5,"","Flat-rolled of iron/non-alloy, othwise plated zinc,not corrugated,thick <=1.2mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210492000,,0,2,12.5,"","Flat-rollof iron/nas,othwise plated zinc carbon< 0.6% ,n-coruugated,thick<= 1,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210499000,,0,2,12.5,"","Flat-rolled of iron/non-alloy, othwise plated zinc,not corrugated,thick > 1.2mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210500000,,0,2,7.5,"","Flat-rolled iron/non-alloy plated with cromium & or chromium oxides","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210611000,,0,2,12.5,"","Flat-rolled iron/non-alloy plated with alumnm-zinc,thickness<=1.2mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210619000,,0,2,12.5,"","Flat-rolled iron/non-alloy plated with alumnm-zinc,thickness >1.2mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210691000,,0,2,12.5,"","Flat-rolled iron/non-alloy plated with oth alumnm,thickness<=1.2mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210699000,,0,2,12.5,"","Flat-rolled iron/non-alloy plated with oth alumnm,thickness >1.2mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210701000,,0,2,12.5,"","Flat-rollof iron/nas,painted, varnished, coated plastics,carbon<0.6%,thick<=1,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210709000,,0,2,12.5,"","Flat-rollof iron/nas,painted, varnished, coated plastics,carbon<0.6%,thick>1,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210901000,,0,2,12.5,"","Flat-rollof iron/nas,plated,coated oth metal,carbon<0.6%,thick<=1,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7210909000,,0,2,12.5,"","Flat-rollof iron/nas,plated,coated oth metal,carbon<0.6%,thick>1,5mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7211131000,,0,2,5,"","Hoop,strip iron/not alloy, HR, not clad 150 mm<width<600mm,thick <= 4mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7211132000,,0,2,5,"","Rolled on 4 faces/in closed box,HR, not clad, corrugated,carbon<=0,6%,thick<=4mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7211139000,,0,2,5,"","Rolled on 4 faces/in closed box,HR, not clad, oth shape,thick<=4mm, width>150mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7211141000,,0,2,5,"","Hoop&strip iron/not alloy, HR, not clad carbon<=0,6%,thick>=4,75mm, width<400mm","MFN applied duty rates","A",,""
